Id,age,gender,ind-debateclub,ind-degree,ind-entrepeneur_exp,ind-exact_study,ind-international_exp,ind-languages,ind-previous_exp,ind-programming_exp,ind-testresult,ind-university_grade,nationality,sport,decision
x7563d,27,male,False,bachelor,False,False,True,0,2,True,31,61,Dutch,Swimming,False
x8996a,29,male,False,bachelor,False,False,False,1,2,False,32,63,Dutch,Swimming,True
x8022e,31,female,False,bachelor,False,False,False,1,2,False,26,56,Dutch,Golf,False
x2273c,22,male,False,master,False,True,False,1,2,True,32,73,Dutch,Tennis,False
x4631f,25,female,False,bachelor,False,False,False,0,2,False,25,58,Dutch,Swimming,False
x9646g,28,male,False,master,False,False,True,2,2,False,29,68,Dutch,Rugby,True
x7318b,27,female,False,bachelor,False,False,False,0,2,False,25,60,German,Swimming,False
x1689b,24,male,False,master,False,False,False,2,2,False,25,51,Dutch,Football,True
x6486g,27,male,False,bachelor,True,False,False,2,2,False,21,51,Dutch,Rugby,False
x6302e,32,male,False,phd,False,True,True,0,2,True,36,66,Dutch,Rugby,False
x9419f,26,male,False,bachelor,True,False,False,2,2,True,38,63,Belgian,Tennis,False
x7391d,25,female,False,master,False,False,True,0,2,True,27,61,Belgian,Swimming,False
x8389g,23,female,False,bachelor,False,True,False,1,2,True,33,65,Dutch,Chess,False
x2286a,24,female,False,bachelor,False,True,False,0,2,False,33,62,Dutch,Swimming,False
x2820b,22,female,False,master,False,True,False,2,2,True,37,71,Dutch,Tennis,False
x5673g,21,female,False,bachelor,False,False,False,1,2,False,29,59,Dutch,Running,False
x6806a,28,female,False,master,False,False,True,0,2,False,32,58,Dutch,Golf,False
x5598g,22,female,True,bachelor,False,True,False,2,2,True,37,71,Dutch,Tennis,False
x3824e,26,other,False,master,False,True,False,1,2,True,28,69,Dutch,Swimming,False
x2908g,24,male,False,bachelor,False,False,False,2,2,False,31,54,Belgian,Football,False
x3757d,27,male,False,bachelor,False,False,False,0,2,False,33,58,Dutch,Cricket,False
x6827c,30,male,False,master,False,True,True,0,2,False,29,66,Belgian,Swimming,False
x4294c,28,female,False,master,False,True,False,1,2,True,37,74,Dutch,Chess,False
x5987b,28,male,True,bachelor,False,True,False,2,2,False,33,61,Dutch,Football,False
x1999d,30,male,False,bachelor,False,False,False,1,2,False,28,60,Dutch,Tennis,False
x3647a,21,male,True,bachelor,False,True,False,2,2,True,37,65,Dutch,Golf,False
x8766g,28,male,False,master,False,False,True,0,2,False,38,54,Dutch,Rugby,False
x2263f,32,other,False,master,False,False,False,2,2,False,25,59,Belgian,Golf,True
x5127a,29,male,False,master,False,False,True,1,2,False,22,58,Dutch,Rugby,True
x4251f,32,female,False,phd,False,False,True,0,2,False,28,54,Belgian,Football,False
x1451c,28,female,False,bachelor,False,False,False,1,2,False,34,61,Dutch,Rugby,False
x1199d,24,male,False,master,False,True,False,1,2,False,33,70,Dutch,Cricket,False
x2138f,27,female,False,bachelor,False,True,False,2,2,False,39,65,Dutch,Football,False
x8509a,26,female,False,bachelor,False,False,True,1,2,False,25,64,Dutch,Chess,False
x2460c,27,male,True,master,True,False,False,3,2,False,41,56,Dutch,Rugby,False
x8552c,24,female,False,bachelor,False,False,False,1,2,False,25,58,Dutch,Swimming,False
x6125g,28,female,False,bachelor,False,True,False,1,2,False,38,59,Dutch,Golf,False
x7516c,28,female,False,master,False,True,True,1,2,False,32,65,Dutch,Swimming,True
x2232e,27,male,False,master,False,False,True,1,2,False,28,65,German,Rugby,True
x5458d,25,other,False,master,False,True,True,0,2,True,32,70,Dutch,Chess,False
x9634f,32,male,False,master,False,False,True,0,2,False,34,60,Dutch,Rugby,False
x9986c,30,female,False,master,False,False,True,1,2,False,30,65,Dutch,Football,True
x9843e,29,male,False,phd,False,True,True,1,2,True,34,70,Belgian,Golf,True
x7333a,25,male,False,bachelor,False,True,False,1,2,False,32,65,Dutch,Tennis,False
x2385b,27,female,False,master,False,True,False,1,2,True,24,69,Dutch,Golf,True
x5191b,22,other,False,bachelor,False,True,False,0,2,True,31,64,Dutch,Chess,False
x9434g,22,female,True,bachelor,True,False,False,2,2,True,27,62,Dutch,Tennis,False
x6671b,24,male,False,bachelor,False,False,False,1,2,False,28,61,Dutch,Rugby,False
x7044a,25,male,False,bachelor,False,True,False,1,2,True,38,63,Belgian,Tennis,False
x3435b,28,male,False,bachelor,False,False,False,2,2,False,21,55,Dutch,Rugby,False
x6438a,27,female,True,bachelor,True,True,False,2,2,True,36,65,Dutch,Running,False
x2855e,28,male,True,bachelor,True,False,False,3,2,False,27,57,Dutch,Tennis,False
x7410c,25,male,False,bachelor,False,True,False,1,2,False,28,59,Dutch,Football,False
x9422e,24,male,True,master,True,False,False,3,2,False,30,53,Dutch,Rugby,False
x3095b,27,female,False,bachelor,True,False,False,2,2,False,32,62,Dutch,Swimming,False
x5496e,27,male,False,master,False,True,False,0,2,False,34,63,Dutch,Cricket,False
x7592a,22,female,False,master,False,True,True,0,2,True,39,69,Belgian,Chess,False
x4112g,29,male,False,bachelor,True,False,False,2,2,False,17,59,Dutch,Rugby,True
x4442e,25,female,False,master,False,True,False,0,2,True,27,61,Dutch,Running,False
x6430a,25,male,False,master,False,False,True,2,2,False,22,55,Belgian,Rugby,True
x6594g,26,male,False,master,False,False,True,0,2,False,23,55,Dutch,Golf,False
x2536f,25,male,False,master,True,False,False,2,2,False,45,62,Dutch,Football,True
x1911g,23,female,False,bachelor,False,False,True,0,2,True,37,63,Dutch,Swimming,True
x6940a,29,male,False,bachelor,False,False,False,2,2,False,23,60,Dutch,Rugby,False
x2224c,30,male,True,bachelor,False,False,False,2,2,True,24,63,Dutch,Football,False
x9778c,27,female,False,master,False,True,False,1,2,False,34,64,Belgian,Swimming,False
x1502e,28,female,False,bachelor,False,True,False,1,2,False,33,61,Dutch,Tennis,False
x1651f,23,male,False,master,False,True,False,1,2,True,36,68,Dutch,Running,False
x6403a,27,female,True,bachelor,True,False,False,2,2,False,27,58,Dutch,Tennis,False
x1676b,29,female,False,master,False,False,True,1,2,False,31,65,Dutch,Swimming,True
x1662a,21,male,False,phd,False,True,False,0,2,False,37,71,Dutch,Swimming,False
x9196b,27,male,False,master,False,True,False,1,2,True,36,72,Dutch,Football,False
x4939e,26,male,False,master,False,False,True,1,2,False,23,49,Dutch,Football,False
x7142c,26,other,False,phd,False,True,True,0,2,True,32,67,Dutch,Chess,True
x9510g,22,male,False,master,False,True,False,2,2,True,31,72,Dutch,Running,False
x3988f,29,male,True,master,True,False,True,3,2,False,29,58,Dutch,Swimming,True
x4801c,22,male,False,master,True,True,False,2,2,True,50,71,Belgian,Running,False
x5976a,24,male,False,master,False,False,False,2,2,False,29,55,Dutch,Rugby,False
x1919d,32,female,False,master,False,True,False,1,2,True,30,65,Dutch,Rugby,False
x8208e,27,male,False,bachelor,False,False,False,2,2,False,35,61,Dutch,Rugby,False
x2546e,27,male,False,phd,False,False,True,0,2,False,31,59,German,Golf,False
x4845b,29,male,True,bachelor,True,False,False,3,2,False,28,53,Dutch,Rugby,False
x3704a,25,female,False,master,False,True,False,1,2,False,38,71,German,Running,False
x5468e,21,female,False,bachelor,True,True,False,2,2,True,43,67,Dutch,Tennis,False
x6491b,28,male,False,bachelor,False,True,False,1,2,True,27,66,Dutch,Running,False
x7308d,27,male,True,master,True,False,False,3,2,False,28,53,Dutch,Football,False
x3152g,23,female,False,master,False,True,False,2,2,False,28,67,Dutch,Running,False
x9662f,28,male,True,master,True,False,True,3,2,False,33,61,Dutch,Rugby,True
x1128a,26,other,True,bachelor,True,False,False,2,2,False,24,59,Dutch,Rugby,False
x5455f,24,female,False,bachelor,False,True,False,0,2,False,27,60,Dutch,Running,False
x6228g,28,female,False,phd,False,True,False,0,2,True,31,66,Dutch,Swimming,False
x4192e,28,female,False,bachelor,False,False,False,0,2,False,33,57,German,Chess,False
x4985b,26,male,False,master,False,False,False,0,2,False,34,59,Dutch,Chess,False
x8564e,24,male,True,master,True,False,False,2,2,False,20,53,Dutch,Rugby,False
x5807c,25,female,False,master,False,False,True,0,2,False,31,62,Dutch,Running,False
x2418b,32,male,False,master,False,False,False,1,2,False,25,58,Dutch,Rugby,False
x9410c,31,male,False,master,False,True,False,0,2,False,25,64,Dutch,Golf,False
x5248b,25,female,False,bachelor,False,True,False,1,2,True,31,65,Belgian,Chess,False
x4610e,25,female,False,master,False,True,False,1,2,True,34,73,Dutch,Running,False
x2265b,22,male,False,bachelor,True,True,False,2,2,True,46,68,Dutch,Swimming,False
x5718f,21,female,False,phd,False,True,True,0,2,True,37,71,Dutch,Running,False
x4246f,26,female,True,bachelor,False,True,False,2,2,True,27,69,Dutch,Cricket,False
x2120f,26,female,False,phd,False,True,True,1,2,False,33,73,Dutch,Swimming,True
x8766c,26,male,False,master,False,False,False,0,2,False,33,56,Dutch,Cricket,False
x7058d,28,male,True,bachelor,True,False,False,3,2,False,35,50,Belgian,Football,False
x3816g,26,female,False,bachelor,False,True,False,0,2,True,24,64,Dutch,Running,False
x2786g,23,female,False,phd,False,True,True,1,2,True,26,72,Dutch,Chess,True
x9618g,23,female,False,master,False,True,False,1,2,True,42,66,Dutch,Tennis,True
x7530g,26,female,False,bachelor,False,True,False,1,2,False,33,63,Dutch,Chess,False
x6954c,25,male,False,bachelor,False,False,False,2,2,False,24,57,Dutch,Football,True
x6469f,22,female,True,bachelor,False,False,False,2,2,False,33,61,Belgian,Cricket,False
x9499b,26,male,False,master,False,False,False,1,2,False,15,58,Dutch,Golf,True
x1176f,28,male,False,master,True,False,False,2,2,False,26,53,Dutch,Rugby,True
x4144d,28,female,False,bachelor,False,False,True,0,2,False,30,58,Dutch,Football,False
x8614a,25,male,True,bachelor,True,False,False,2,2,False,34,59,Dutch,Rugby,False
x9156b,30,female,False,bachelor,False,False,False,2,2,False,22,56,Dutch,Football,False
x2756g,27,male,True,bachelor,False,True,False,2,2,True,46,73,Dutch,Golf,False
x7899c,21,female,False,bachelor,False,False,False,1,2,False,26,62,German,Swimming,False
x3750f,28,male,False,bachelor,False,False,False,2,2,False,29,56,Dutch,Rugby,False
x6399g,26,female,False,phd,False,True,False,0,2,False,29,67,German,Chess,False
x2404c,26,male,True,master,True,False,False,3,2,False,26,58,Belgian,Football,False
x5379g,27,female,False,master,False,True,False,1,2,True,29,68,Dutch,Swimming,False
x2876b,26,female,False,bachelor,False,True,False,0,2,False,36,66,Dutch,Swimming,False
x2052a,26,male,True,master,False,False,False,2,2,False,29,51,German,Rugby,True
x6904e,28,female,False,phd,False,True,False,1,2,False,33,69,Dutch,Swimming,True
x4555e,24,male,False,bachelor,True,False,False,2,2,False,30,60,German,Swimming,False
x6983c,26,male,False,bachelor,False,True,False,1,2,True,26,68,German,Football,False
x5645a,29,male,True,master,True,False,False,3,2,False,30,64,Dutch,Football,True
x9593g,28,female,False,master,False,False,True,1,2,False,29,60,Dutch,Rugby,True
x3516d,31,male,False,bachelor,False,False,False,0,2,False,41,57,Dutch,Swimming,False
x5614g,27,male,False,bachelor,False,True,False,2,2,False,28,68,German,Running,False
x4990a,22,male,True,bachelor,True,False,False,2,2,False,38,62,Dutch,Tennis,False
x9347d,27,male,False,master,False,True,False,1,2,True,38,67,Dutch,Running,False
x7963g,27,female,False,bachelor,False,False,False,1,2,True,32,62,Dutch,Running,False
x3008g,28,female,False,master,False,True,False,0,2,True,41,66,Dutch,Chess,False
x8448g,26,male,True,master,True,False,False,2,2,True,33,64,Dutch,Cricket,True
x7743e,29,female,False,master,False,False,False,1,2,True,34,65,Dutch,Cricket,True
x3941a,27,female,True,bachelor,False,True,False,2,2,False,30,62,German,Tennis,False
x8212g,27,male,False,bachelor,False,False,True,0,2,True,35,59,Dutch,Rugby,False
x3201d,21,male,False,bachelor,True,True,False,2,2,True,48,66,Dutch,Football,False
x9177g,24,female,False,master,False,True,True,0,2,False,27,62,Dutch,Chess,False
x5337g,23,female,False,master,False,True,False,1,2,False,26,67,Dutch,Swimming,True
x9211c,25,female,False,bachelor,False,True,False,1,2,False,30,63,German,Swimming,False
x7216g,26,male,True,bachelor,False,False,False,2,2,False,25,59,Belgian,Football,False
x3011b,25,female,True,bachelor,True,True,False,2,2,False,30,61,Dutch,Swimming,False
x6099b,28,male,False,phd,False,True,False,1,2,True,40,68,Dutch,Cricket,True
x3725d,32,male,False,bachelor,False,False,False,1,2,False,26,58,Dutch,Golf,True
x3560a,24,male,True,bachelor,False,False,False,2,2,False,29,59,Dutch,Football,False
x5295a,28,male,True,bachelor,True,False,False,2,2,False,31,63,Dutch,Football,True
x3086e,26,female,False,bachelor,False,False,False,2,2,False,29,50,Dutch,Rugby,False
x6511a,30,male,False,bachelor,False,False,False,1,2,False,16,55,Dutch,Rugby,False
x5371a,23,female,False,master,False,True,False,2,2,True,31,69,Dutch,Tennis,False
x7909f,22,male,False,phd,False,True,False,1,2,True,38,74,Dutch,Swimming,True
x5416e,27,male,False,bachelor,False,False,False,1,2,False,34,57,Dutch,Rugby,False
x4954b,29,female,False,master,False,True,True,1,2,True,21,68,Dutch,Golf,False
x1328e,28,male,False,bachelor,False,True,False,2,2,True,25,70,Belgian,Tennis,False
x7087d,22,female,False,master,False,True,False,0,2,False,35,64,Dutch,Swimming,False
x4368c,24,male,False,master,True,False,False,2,2,False,25,57,Dutch,Football,False
x6396b,25,male,False,bachelor,False,False,False,1,2,False,36,65,Dutch,Tennis,False
x3287c,26,male,False,bachelor,False,True,False,1,2,True,27,61,Dutch,Swimming,False
x4701e,27,female,False,phd,False,True,False,1,2,True,35,72,Dutch,Running,True
x8156a,21,female,False,master,False,True,False,0,2,True,29,66,Dutch,Running,False
x5746d,24,male,True,master,True,False,False,2,2,False,15,54,Dutch,Rugby,True
x5918e,26,male,True,master,True,False,True,2,2,False,33,59,Dutch,Rugby,True
x9466a,30,male,False,master,False,False,False,1,2,False,33,54,Dutch,Tennis,True
x7734a,28,male,True,master,True,False,False,3,2,False,35,65,Belgian,Rugby,True
x7152a,30,female,True,master,False,False,True,2,2,False,22,56,German,Football,True
x8381b,28,male,True,bachelor,False,False,False,2,2,False,27,58,Dutch,Football,False
x5463g,28,female,False,master,False,True,False,1,2,True,32,65,German,Running,False
x3718b,26,male,False,master,False,False,False,1,2,False,31,57,Dutch,Cricket,True
x8637e,25,female,False,bachelor,False,True,False,0,2,False,33,60,Dutch,Running,False
x3433f,30,female,False,master,True,False,True,2,2,False,22,52,German,Rugby,True
x7418g,22,female,False,bachelor,False,False,False,1,2,False,29,58,Dutch,Chess,False
x5446g,31,female,False,master,False,False,True,1,2,False,33,62,Dutch,Football,True
x3218d,21,female,False,master,False,True,False,1,2,True,41,68,Dutch,Tennis,False
x7732c,23,female,False,bachelor,False,False,False,1,2,False,32,57,Dutch,Tennis,False
x1014a,28,female,True,master,True,False,True,2,2,False,32,57,Dutch,Rugby,True
x8799c,26,female,False,master,False,False,True,0,2,False,29,58,Dutch,Football,False
x5795c,29,male,True,master,True,False,False,3,2,False,35,57,Dutch,Rugby,True
x2393c,27,male,False,bachelor,True,False,False,2,2,False,31,59,Dutch,Football,False
x8996d,28,male,False,bachelor,True,False,False,2,2,False,21,52,Dutch,Rugby,False
x7055c,30,male,False,bachelor,False,False,False,1,2,False,35,57,Dutch,Rugby,False
x1115b,21,female,False,master,False,True,True,0,2,False,34,63,Dutch,Running,False
x7457b,26,male,False,bachelor,True,False,False,2,2,False,26,58,Dutch,Football,False
x9468g,32,male,False,bachelor,False,False,False,0,2,False,25,56,Dutch,Swimming,False
x7457g,28,male,False,master,True,False,False,2,2,False,26,51,Dutch,Rugby,True
x6550d,22,female,False,bachelor,False,False,False,0,2,False,30,56,Dutch,Swimming,False
x4339b,27,female,False,bachelor,False,False,False,0,2,False,28,55,Dutch,Chess,False
x4443e,28,female,True,bachelor,False,False,False,1,2,False,32,61,German,Chess,False
x3041c,26,female,False,master,False,False,True,1,2,True,41,66,Dutch,Cricket,True
x1130b,22,female,False,master,False,True,False,1,2,False,35,61,Dutch,Swimming,False
x4647a,23,female,False,bachelor,False,True,False,1,2,False,31,61,Belgian,Swimming,False
x6257b,25,male,False,bachelor,True,False,False,2,2,False,34,60,Dutch,Swimming,False
x2572e,30,male,False,bachelor,True,False,False,3,2,False,26,63,Belgian,Football,False
x5542b,27,female,False,bachelor,False,True,False,1,2,True,35,67,Dutch,Swimming,False
x1799g,25,female,False,master,False,True,False,0,2,True,42,67,Belgian,Swimming,False
x7509g,21,female,False,bachelor,False,False,False,1,2,False,28,60,Dutch,Running,False
x1495c,31,male,False,master,False,False,True,1,2,True,25,60,Dutch,Golf,True
x3019g,25,female,True,master,False,True,False,2,2,True,35,77,Dutch,Football,False
x6919e,22,female,True,master,True,True,False,2,2,False,28,68,Dutch,Swimming,False
x1918a,30,female,False,bachelor,False,True,False,2,2,False,27,62,Belgian,Swimming,False
x4086c,28,male,False,master,False,True,False,0,2,True,31,66,Dutch,Running,False
x4755g,26,other,False,master,False,False,False,2,2,False,21,58,Belgian,Football,True
x9949c,28,female,False,bachelor,False,True,False,0,2,False,31,62,Dutch,Swimming,False
x1428g,23,female,False,master,False,True,True,1,2,True,41,73,German,Running,False
x7369c,31,male,False,master,False,True,True,0,2,False,26,63,Belgian,Cricket,False
x4886c,26,male,False,bachelor,True,True,False,2,2,False,39,63,Dutch,Football,False
x7971f,22,male,True,bachelor,True,True,False,2,2,True,35,65,Dutch,Football,False
x2095g,25,female,False,bachelor,False,True,False,0,2,True,38,66,Dutch,Chess,False
x1019c,26,male,False,bachelor,True,False,False,2,2,False,22,52,Belgian,Rugby,False
x6761f,24,male,False,master,False,True,False,1,2,True,39,71,German,Football,False
x3571e,26,male,False,bachelor,False,False,False,2,2,False,23,58,Dutch,Rugby,False
x3279c,28,female,False,bachelor,False,True,False,1,2,False,36,64,Dutch,Swimming,False
x9494e,28,male,False,bachelor,True,False,False,2,2,False,31,61,Dutch,Tennis,False
x5097e,27,male,False,master,False,True,True,1,2,False,34,64,Dutch,Cricket,True
x4800g,28,female,False,master,True,False,False,2,2,False,24,60,Belgian,Swimming,True
